#YYYY MM DD HH MM P(mm) PET(mm)
2009  7  9  2 30 0.00000 0.00000
2009  7  9  2 45 0.00000 0.00000
2009  7  9  3  0 0.00000 0.00000
2009  7  9  3 15 0.00000 0.00000
2009  7  9  3 30 0.00000 0.00000
2009  7  9  3 45 0.00000 0.00000
2009  7  9  4  0 0.00000 0.00000
2009  7  9  4 15 0.00000 0.00000
2009  7  9  4 30 0.00000 0.00000
2009  7  9  4 45 0.00000 0.00000
2009  7  9  5  0 0.00000 0.00000
2009  7  9  5 15 0.00000 0.00000
2009  7  9  5 30 0.00000 0.00000
2009  7  9  5 45 0.00000 0.00000
2009  7  9  6  0 0.00000 0.00000
2009  7  9  6 15 0.00000 0.00000
2009  7  9  6 30 0.00000 0.00000
2009  7  9  6 45 0.00000 0.00000
2009  7  9  7  0 0.00000 0.00000
2009  7  9  7 15 0.00000 0.00000
2009  7  9  7 30 0.00000 0.00000
2009  7  9  7 45 0.00000 0.00000
2009  7  9  8  0 0.00000 0.00000
2009  7  9  8 15 0.00000 0.00000
2009  7  9  8 30 0.00000 0.00000
2009  7  9  8 45 0.00000 0.00000
2009  7  9  9  0 0.00000 0.00000
2009  7  9  9 15 0.00000 0.00000
2009  7  9  9 30 0.00000 0.00000
2009  7  9  9 45 0.00000 0.00000
2009  7  9 10  0 0.00000 0.00000
2009  7  9 10 15 0.00000 0.00000
2009  7  9 10 30 0.00000 0.00000
2009  7  9 10 45 0.00000 0.00000
2009  7  9 11  0 0.00000 0.00000
2009  7  9 11 15 0.00000 0.00000
2009  7  9 11 30 0.00000 0.00000
2009  7  9 11 45 0.00000 0.00000
2009  7  9 12  0 0.00000 0.00017
2009  7  9 12 15 0.00000 0.00034
2009  7  9 12 30 0.00000 0.00051
2009  7  9 12 45 0.00000 0.00068
2009  7  9 13  0 0.00000 0.00378
2009  7  9 13 15 0.00000 0.00689
2009  7  9 13 30 0.00000 0.00999
2009  7  9 13 45 0.00000 0.01309
2009  7  9 14  0 0.00000 0.01776
2009  7  9 14 15 0.00000 0.02243
2009  7  9 14 30 0.00000 0.02709
2009  7  9 14 45 0.00000 0.03176
2009  7  9 15  0 0.00000 0.03528
2009  7  9 15 15 0.00000 0.03880
2009  7  9 15 30 0.00000 0.04233
2009  7  9 15 45 0.00000 0.04585
2009  7  9 16  0 0.00000 0.04925
2009  7  9 16 15 0.00000 0.05265
2009  7  9 16 30 0.00000 0.05606
2009  7  9 16 45 0.00000 0.05946
2009  7  9 17  0 0.00000 0.06075
2009  7  9 17 15 0.00000 0.06205
2009  7  9 17 30 0.00000 0.06334
2009  7  9 17 45 0.00000 0.06463
2009  7  9 18  0 0.00000 0.05913
2009  7  9 18 15 0.00000 0.05363
2009  7  9 18 30 0.00000 0.04812
2009  7  9 18 45 0.09434 0.04262
2009  7  9 19  0 0.05660 0.03390
2009  7  9 19 15 0.77358 0.02518
2009  7  9 19 30 1.15094 0.01646
2009  7  9 19 45 0.33962 0.00774
2009  7  9 20  0 0.15094 0.00642
2009  7  9 20 15 0.18868 0.00511
2009  7  9 20 30 0.33962 0.00379
2009  7  9 20 45 0.18868 0.00247
2009  7  9 21  0 0.15094 0.00224
2009  7  9 21 15 0.09434 0.00202
2009  7  9 21 30 0.05660 0.00179
2009  7  9 21 45 0.05660 0.00157
2009  7  9 22  0 0.00000 0.00187
2009  7  9 22 15 0.05660 0.00218
2009  7  9 22 30 0.00000 0.00248
2009  7  9 22 45 0.00000 0.00279
2009  7  9 23  0 0.00000 0.00283
2009  7  9 23 15 0.00000 0.00288
2009  7  9 23 30 0.00000 0.00293
2009  7  9 23 45 0.00000 0.00297
2009  7 10  0  0 0.00000 0.00241
2009  7 10  0 15 0.00000 0.00185
2009  7 10  0 30 0.00000 0.00128
2009  7 10  0 45 0.00000 0.00072
2009  7 10  1  0 0.00000 0.00054
2009  7 10  1 15 0.00000 0.00036
2009  7 10  1 30 0.00000 0.00018
2009  7 10  1 45 0.00000 0.00000
2009  7 10  2  0 0.00000 0.00000
2009  7 10  2 15 0.00000 0.00000
2009  7 10  2 30 0.00000 0.00000
2009  7 10  2 45 0.00000 0.00000
2009  7 10  3  0 0.00000 0.00000
2009  7 10  3 15 0.00000 0.00000
2009  7 10  3 30 0.00000 0.00000
2009  7 10  3 45 0.00000 0.00000
2009  7 10  4  0 0.00000 0.00000
2009  7 10  4 15 0.00000 0.00000
2009  7 10  4 30 0.00000 0.00000
2009  7 10  4 45 0.00000 0.00000
2009  7 10  5  0 0.00000 0.00000
2009  7 10  5 15 0.00000 0.00000
2009  7 10  5 30 0.00000 0.00000
2009  7 10  5 45 0.00000 0.00000
2009  7 10  6  0 0.00000 0.00000
2009  7 10  6 15 0.00000 0.00000
2009  7 10  6 30 0.00000 0.00000
2009  7 10  6 45 0.00000 0.00000
2009  7 10  7  0 0.00000 0.00000
2009  7 10  7 15 0.00000 0.00000
2009  7 10  7 30 0.00000 0.00000
2009  7 10  7 45 0.00000 0.00000
2009  7 10  8  0 0.00000 0.00000
2009  7 10  8 15 0.00000 0.00000
2009  7 10  8 30 0.00000 0.00000
2009  7 10  8 45 0.00000 0.00000
2009  7 10  9  0 0.00000 0.00000
2009  7 10  9 15 0.00000 0.00000
2009  7 10  9 30 0.00000 0.00000
2009  7 10  9 45 0.00000 0.00000
2009  7 10 10  0 0.00000 0.00000
2009  7 10 10 15 0.00000 0.00000
2009  7 10 10 30 0.00000 0.00000
2009  7 10 10 45 0.00000 0.00000
2009  7 10 11  0 0.00000 0.00000
2009  7 10 11 15 0.00000 0.00000
2009  7 10 11 30 0.00000 0.00000
2009  7 10 11 45 0.00000 0.00000
2009  7 10 12  0 0.00000 0.00048
2009  7 10 12 15 0.00000 0.00095
2009  7 10 12 30 0.00000 0.00142
2009  7 10 12 45 0.00000 0.00189
2009  7 10 13  0 0.00000 0.00285
2009  7 10 13 15 0.00000 0.00381
2009  7 10 13 30 0.00000 0.00478
2009  7 10 13 45 0.00000 0.00574
2009  7 10 14  0 0.00000 0.00776
2009  7 10 14 15 0.00000 0.00977
2009  7 10 14 30 0.00000 0.01179
2009  7 10 14 45 0.00000 0.01380
2009  7 10 15  0 0.00000 0.02062
2009  7 10 15 15 0.00000 0.02745
2009  7 10 15 30 0.00000 0.03427
2009  7 10 15 45 0.00000 0.04109
2009  7 10 16  0 0.00000 0.04718
2009  7 10 16 15 0.00000 0.05327
2009  7 10 16 30 0.00000 0.05935
2009  7 10 16 45 0.00000 0.06544
2009  7 10 17  0 0.00000 0.06434
2009  7 10 17 15 0.00000 0.06324
2009  7 10 17 30 0.05660 0.06214
2009  7 10 17 45 0.00000 0.06104
2009  7 10 18  0 0.00000 0.05325
2009  7 10 18 15 0.00000 0.04545
2009  7 10 18 30 0.00000 0.03766
2009  7 10 18 45 0.00000 0.02987
2009  7 10 19  0 0.00000 0.03085
2009  7 10 19 15 0.00000 0.03182
2009  7 10 19 30 0.00000 0.03280
2009  7 10 19 45 0.15094 0.03377
2009  7 10 20  0 0.09434 0.03099
2009  7 10 20 15 0.05660 0.02821
2009  7 10 20 30 0.00000 0.02543
2009  7 10 20 45 0.00000 0.02265
2009  7 10 21  0 0.00000 0.02206
2009  7 10 21 15 0.00000 0.02148
2009  7 10 21 30 0.00000 0.02090
2009  7 10 21 45 0.00000 0.02031
2009  7 10 22  0 0.00000 0.01821
2009  7 10 22 15 0.00000 0.01610
2009  7 10 22 30 0.00000 0.01399
2009  7 10 22 45 0.00000 0.01189
2009  7 10 23  0 0.00000 0.01018
2009  7 10 23 15 0.00000 0.00848
2009  7 10 23 30 0.00000 0.00677
2009  7 10 23 45 0.00000 0.00507
2009  7 11  0  0 0.00000 0.00409
2009  7 11  0 15 0.00000 0.00312
2009  7 11  0 30 0.00000 0.00215
2009  7 11  0 45 0.00000 0.00118
2009  7 11  1  0 0.00000 0.00088
2009  7 11  1 15 0.00000 0.00059
2009  7 11  1 30 0.00000 0.00029
2009  7 11  1 45 0.00000 0.00000
2009  7 11  2  0 0.00000 0.00000
2009  7 11  2 15 0.00000 0.00000
2009  7 11  2 30 0.00000 0.00000
2009  7 11  2 45 0.00000 0.00000
2009  7 11  3  0 0.00000 0.00000
2009  7 11  3 15 0.00000 0.00000
2009  7 11  3 30 0.00000 0.00000
2009  7 11  3 45 0.00000 0.00000
2009  7 11  4  0 0.00000 0.00000
2009  7 11  4 15 0.00000 0.00000
2009  7 11  4 30 0.00000 0.00000
2009  7 11  4 45 0.00000 0.00000
2009  7 11  5  0 0.00000 0.00000
2009  7 11  5 15 0.00000 0.00000
2009  7 11  5 30 0.00000 0.00000
2009  7 11  5 45 0.00000 0.00000
2009  7 11  6  0 0.00000 0.00000
2009  7 11  6 15 0.00000 0.00000
2009  7 11  6 30 0.00000 0.00000
2009  7 11  6 45 0.00000 0.00000
2009  7 11  7  0 0.00000 0.00000
2009  7 11  7 15 0.00000 0.00000
2009  7 11  7 30 0.00000 0.00000
2009  7 11  7 45 0.00000 0.00000
2009  7 11  8  0 0.15094 0.00000
2009  7 11  8 15 0.00000 0.00000
2009  7 11  8 30 0.37736 0.00000
2009  7 11  8 45 0.00000 0.00000
2009  7 11  9  0 0.00000 0.00000
2009  7 11  9 15 0.00000 0.00000
2009  7 11  9 30 0.00000 0.00000
2009  7 11  9 45 0.00000 0.00000
2009  7 11 10  0 0.00000 0.00000
2009  7 11 10 15 0.00000 0.00000
2009  7 11 10 30 0.00000 0.00000
2009  7 11 10 45 0.00000 0.00000
2009  7 11 11  0 0.00000 0.00000
2009  7 11 11 15 0.52830 0.00000
2009  7 11 11 30 1.39623 0.00000
2009  7 11 11 45 0.09434 0.00000
2009  7 11 12  0 0.18868 0.00007
2009  7 11 12 15 0.00000 0.00014
2009  7 11 12 30 0.00000 0.00021
2009  7 11 12 45 0.00000 0.00028
2009  7 11 13  0 0.00000 0.00094
2009  7 11 13 15 0.00000 0.00161
2009  7 11 13 30 0.00000 0.00227
2009  7 11 13 45 0.00000 0.00294
2009  7 11 14  0 0.00000 0.00318
2009  7 11 14 15 0.00000 0.00342
2009  7 11 14 30 0.09434 0.00366
2009  7 11 14 45 0.00000 0.00390
2009  7 11 15  0 0.05660 0.00693
2009  7 11 15 15 0.00000 0.00997
2009  7 11 15 30 0.00000 0.01300
2009  7 11 15 45 0.00000 0.01603
2009  7 11 16  0 0.00000 0.03211
2009  7 11 16 15 0.00000 0.04819
2009  7 11 16 30 0.00000 0.06427
2009  7 11 16 45 0.00000 0.08035
2009  7 11 17  0 0.00000 0.08632
2009  7 11 17 15 0.00000 0.09228
2009  7 11 17 30 0.00000 0.09825
2009  7 11 17 45 0.00000 0.10422
2009  7 11 18  0 0.00000 0.10325
2009  7 11 18 15 0.00000 0.10229
2009  7 11 18 30 0.00000 0.10133
2009  7 11 18 45 0.00000 0.10037
2009  7 11 19  0 0.00000 0.09039
2009  7 11 19 15 0.00000 0.08041
2009  7 11 19 30 0.05660 0.07043
2009  7 11 19 45 0.00000 0.06045
2009  7 11 20  0 0.00000 0.04941
2009  7 11 20 15 0.00000 0.03836
2009  7 11 20 30 0.00000 0.02731
2009  7 11 20 45 0.00000 0.01626
2009  7 11 21  0 0.00000 0.01351
2009  7 11 21 15 0.00000 0.01076
2009  7 11 21 30 0.00000 0.00801
2009  7 11 21 45 0.00000 0.00526
2009  7 11 22  0 0.00000 0.00442
2009  7 11 22 15 0.00000 0.00359
2009  7 11 22 30 0.00000 0.00275
2009  7 11 22 45 0.00000 0.00192
2009  7 11 23  0 0.00000 0.00209
2009  7 11 23 15 0.00000 0.00227
2009  7 11 23 30 0.00000 0.00244
2009  7 11 23 45 0.05660 0.00262
2009  7 12  0  0 0.00000 0.00212
2009  7 12  0 15 0.00000 0.00162
2009  7 12  0 30 0.00000 0.00111
2009  7 12  0 45 0.00000 0.00061
2009  7 12  1  0 0.00000 0.00046
2009  7 12  1 15 0.00000 0.00031
2009  7 12  1 30 0.00000 0.00015
2009  7 12  1 45 0.00000 0.00000
2009  7 12  2  0 0.00000 0.00000
2009  7 12  2 15 0.05660 0.00000
2009  7 12  2 30 0.00000 0.00000
2009  7 12  2 45 0.00000 0.00000
2009  7 12  3  0 0.00000 0.00000
2009  7 12  3 15 0.00000 0.00000
2009  7 12  3 30 0.00000 0.00000
2009  7 12  3 45 0.00000 0.00000
2009  7 12  4  0 0.00000 0.00000
2009  7 12  4 15 0.00000 0.00000
2009  7 12  4 30 0.00000 0.00000
2009  7 12  4 45 0.00000 0.00000
2009  7 12  5  0 0.00000 0.00000
2009  7 12  5 15 0.00000 0.00000
2009  7 12  5 30 0.00000 0.00000
2009  7 12  5 45 0.00000 0.00000
2009  7 12  6  0 0.05660 0.00000
2009  7 12  6 15 0.00000 0.00000
2009  7 12  6 30 0.09434 0.00000
2009  7 12  6 45 0.15094 0.00000
2009  7 12  7  0 0.00000 0.00000
2009  7 12  7 15 0.00000 0.00000
2009  7 12  7 30 0.00000 0.00000
2009  7 12  7 45 0.00000 0.00000
2009  7 12  8  0 0.05660 0.00000
2009  7 12  8 15 0.24528 0.00000
2009  7 12  8 30 0.18868 0.00000
2009  7 12  8 45 0.24528 0.00000
2009  7 12  9  0 0.33962 0.00000
2009  7 12  9 15 0.28302 0.00000
2009  7 12  9 30 0.00000 0.00000
2009  7 12  9 45 0.00000 0.00000
2009  7 12 10  0 0.00000 0.00000
2009  7 12 10 15 0.00000 0.00000
2009  7 12 10 30 0.00000 0.00000
2009  7 12 10 45 0.00000 0.00000
2009  7 12 11  0 0.00000 0.00000
2009  7 12 11 15 0.00000 0.00000
2009  7 12 11 30 0.00000 0.00000
2009  7 12 11 45 0.00000 0.00000
2009  7 12 12  0 0.00000 0.00065
2009  7 12 12 15 0.00000 0.00129
2009  7 12 12 30 0.00000 0.00194
2009  7 12 12 45 0.00000 0.00258
2009  7 12 13  0 0.00000 0.00535
2009  7 12 13 15 0.00000 0.00812
2009  7 12 13 30 0.00000 0.01088
2009  7 12 13 45 0.00000 0.01365
2009  7 12 14  0 0.00000 0.01605
2009  7 12 14 15 0.00000 0.01846
2009  7 12 14 30 0.00000 0.02086
2009  7 12 14 45 0.00000 0.02327
2009  7 12 15  0 0.00000 0.02984
2009  7 12 15 15 0.00000 0.03641
2009  7 12 15 30 0.00000 0.04298
2009  7 12 15 45 0.00000 0.04955
2009  7 12 16  0 0.00000 0.05854
2009  7 12 16 15 0.00000 0.06752
2009  7 12 16 30 0.00000 0.07651
2009  7 12 16 45 0.00000 0.08549
2009  7 12 17  0 0.00000 0.08952
2009  7 12 17 15 0.00000 0.09355
2009  7 12 17 30 0.00000 0.09758
2009  7 12 17 45 0.00000 0.10160
2009  7 12 18  0 0.00000 0.10663
2009  7 12 18 15 0.00000 0.11166
2009  7 12 18 30 0.00000 0.11669
2009  7 12 18 45 0.00000 0.12172
2009  7 12 19  0 0.00000 0.12156
2009  7 12 19 15 0.00000 0.12140
2009  7 12 19 30 0.00000 0.12123
2009  7 12 19 45 0.00000 0.12107
2009  7 12 20  0 0.00000 0.11361
2009  7 12 20 15 0.00000 0.10615
2009  7 12 20 30 0.00000 0.09869
2009  7 12 20 45 0.00000 0.09124
2009  7 12 21  0 0.00000 0.09193
2009  7 12 21 15 0.00000 0.09262
2009  7 12 21 30 0.00000 0.09332
2009  7 12 21 45 0.00000 0.09401
2009  7 12 22  0 0.00000 0.08415
2009  7 12 22 15 0.00000 0.07430
2009  7 12 22 30 0.00000 0.06444
2009  7 12 22 45 0.00000 0.05458
2009  7 12 23  0 0.00000 0.04875
2009  7 12 23 15 0.00000 0.04293
2009  7 12 23 30 0.00000 0.03711
2009  7 12 23 45 0.00000 0.03128
2009  7 13  0  0 0.00000 0.02388
2009  7 13  0 15 0.00000 0.01647
2009  7 13  0 30 0.00000 0.00907
2009  7 13  0 45 0.00000 0.00166
2009  7 13  1  0 0.00000 0.00125
2009  7 13  1 15 0.00000 0.00083
2009  7 13  1 30 0.00000 0.00042
2009  7 13  1 45 0.00000 0.00000
2009  7 13  2  0 0.00000 0.00000
2009  7 13  2 15 0.00000 0.00000
2009  7 13  2 30 0.00000 0.00000
2009  7 13  2 45 0.00000 0.00000
2009  7 13  3  0 0.00000 0.00000
2009  7 13  3 15 0.00000 0.00000
2009  7 13  3 30 0.00000 0.00000
2009  7 13  3 45 0.00000 0.00000
2009  7 13  4  0 0.00000 0.00000
2009  7 13  4 15 0.00000 0.00000
2009  7 13  4 30 0.00000 0.00000
2009  7 13  4 45 0.00000 0.00000
2009  7 13  5  0 0.00000 0.00000
2009  7 13  5 15 0.00000 0.00000
2009  7 13  5 30 0.00000 0.00000
2009  7 13  5 45 0.00000 0.00000
2009  7 13  6  0 0.00000 0.00000
2009  7 13  6 15 0.00000 0.00000
2009  7 13  6 30 0.00000 0.00000
2009  7 13  6 45 0.00000 0.00000
2009  7 13  7  0 0.00000 0.00000
2009  7 13  7 15 0.00000 0.00000
2009  7 13  7 30 0.00000 0.00000
2009  7 13  7 45 0.00000 0.00000
2009  7 13  8  0 0.00000 0.00000
2009  7 13  8 15 0.00000 0.00000
2009  7 13  8 30 0.00000 0.00000
2009  7 13  8 45 0.00000 0.00000
2009  7 13  9  0 0.00000 0.00000
2009  7 13  9 15 0.00000 0.00000
2009  7 13  9 30 0.00000 0.00000
2009  7 13  9 45 0.00000 0.00000
2009  7 13 10  0 0.00000 0.00000
2009  7 13 10 15 0.00000 0.00000
2009  7 13 10 30 0.00000 0.00000
2009  7 13 10 45 0.00000 0.00000
2009  7 13 11  0 0.00000 0.00001
2009  7 13 11 15 0.00000 0.00001
2009  7 13 11 30 0.00000 0.00002
2009  7 13 11 45 0.00000 0.00002
2009  7 13 12  0 0.00000 0.00159
2009  7 13 12 15 0.00000 0.00317
2009  7 13 12 30 0.00000 0.00474
2009  7 13 12 45 0.00000 0.00631
2009  7 13 13  0 0.00000 0.00960
2009  7 13 13 15 0.00000 0.01289
2009  7 13 13 30 0.00000 0.01617
2009  7 13 13 45 0.00000 0.01946
2009  7 13 14  0 0.00000 0.02335
2009  7 13 14 15 0.00000 0.02725
2009  7 13 14 30 0.00000 0.03114
2009  7 13 14 45 0.00000 0.03503
2009  7 13 15  0 0.00000 0.04778
2009  7 13 15 15 0.00000 0.06052
2009  7 13 15 30 0.00000 0.07326
2009  7 13 15 45 0.00000 0.08600
2009  7 13 16  0 0.00000 0.09533
2009  7 13 16 15 0.00000 0.10465
2009  7 13 16 30 0.00000 0.11397
2009  7 13 16 45 0.00000 0.12329
2009  7 13 17  0 0.00000 0.13071
2009  7 13 17 15 0.00000 0.13812
2009  7 13 17 30 0.00000 0.14554
2009  7 13 17 45 0.00000 0.15295
2009  7 13 18  0 0.00000 0.14790
2009  7 13 18 15 0.00000 0.14285
2009  7 13 18 30 0.00000 0.13779
2009  7 13 18 45 0.00000 0.13274
2009  7 13 19  0 0.00000 0.12794
2009  7 13 19 15 0.00000 0.12314
2009  7 13 19 30 0.00000 0.11833
2009  7 13 19 45 0.00000 0.11353
2009  7 13 20  0 0.00000 0.11790
2009  7 13 20 15 0.00000 0.12226
2009  7 13 20 30 0.00000 0.12662
2009  7 13 20 45 0.00000 0.13099
2009  7 13 21  0 0.00000 0.11588
2009  7 13 21 15 0.00000 0.10077
2009  7 13 21 30 0.00000 0.08567
2009  7 13 21 45 0.00000 0.07056
2009  7 13 22  0 0.00000 0.06336
2009  7 13 22 15 0.00000 0.05615
2009  7 13 22 30 0.00000 0.04894
2009  7 13 22 45 0.00000 0.04173
2009  7 13 23  0 0.00000 0.03725
2009  7 13 23 15 0.00000 0.03277
2009  7 13 23 30 0.00000 0.02829
2009  7 13 23 45 0.00000 0.02380
2009  7 14  0  0 0.00000 0.01881
2009  7 14  0 15 0.00000 0.01382
2009  7 14  0 30 0.00000 0.00883
2009  7 14  0 45 0.00000 0.00384
2009  7 14  1  0 0.00000 0.00288
2009  7 14  1 15 0.00000 0.00192
2009  7 14  1 30 0.00000 0.00096
2009  7 14  1 45 0.00000 0.00000
2009  7 14  2  0 0.00000 0.00000
2009  7 14  2 15 0.00000 0.00000
2009  7 14  2 30 0.00000 0.00000
2009  7 14  2 45 0.00000 0.00000
2009  7 14  3  0 0.00000 0.00000
2009  7 14  3 15 0.00000 0.00000
2009  7 14  3 30 0.00000 0.00000
2009  7 14  3 45 0.00000 0.00000
2009  7 14  4  0 0.00000 0.00000
2009  7 14  4 15 0.00000 0.00000
2009  7 14  4 30 0.00000 0.00000
2009  7 14  4 45 0.00000 0.00000
2009  7 14  5  0 0.00000 0.00000
2009  7 14  5 15 0.00000 0.00000
2009  7 14  5 30 0.00000 0.00000
2009  7 14  5 45 0.00000 0.00000
2009  7 14  6  0 0.00000 0.00000
2009  7 14  6 15 0.00000 0.00000
2009  7 14  6 30 0.00000 0.00000
2009  7 14  6 45 0.00000 0.00000
2009  7 14  7  0 0.00000 0.00000
2009  7 14  7 15 0.00000 0.00000
2009  7 14  7 30 0.00000 0.00000
2009  7 14  7 45 0.00000 0.00000
2009  7 14  8  0 0.00000 0.00000
2009  7 14  8 15 0.00000 0.00000
2009  7 14  8 30 0.00000 0.00000
2009  7 14  8 45 0.00000 0.00000
2009  7 14  9  0 0.00000 0.00000
2009  7 14  9 15 0.00000 0.00000
2009  7 14  9 30 0.00000 0.00000
2009  7 14  9 45 0.00000 0.00000
2009  7 14 10  0 0.00000 0.00000
2009  7 14 10 15 0.00000 0.00000
2009  7 14 10 30 0.00000 0.00000
2009  7 14 10 45 0.00000 0.00000
2009  7 14 11  0 0.00000 0.00002
2009  7 14 11 15 0.00000 0.00003
2009  7 14 11 30 0.00000 0.00005
2009  7 14 11 45 0.00000 0.00006
2009  7 14 12  0 0.00000 0.00153
2009  7 14 12 15 0.00000 0.00299
2009  7 14 12 30 0.00000 0.00445
2009  7 14 12 45 0.00000 0.00591
2009  7 14 13  0 0.00000 0.01455
2009  7 14 13 15 0.00000 0.02318
2009  7 14 13 30 0.00000 0.03182
2009  7 14 13 45 0.00000 0.04046
2009  7 14 14  0 0.00000 0.04800
2009  7 14 14 15 0.00000 0.05553
2009  7 14 14 30 0.00000 0.06306
2009  7 14 14 45 0.00000 0.07060
2009  7 14 15  0 0.00000 0.07220
2009  7 14 15 15 0.00000 0.07381
2009  7 14 15 30 0.00000 0.07542
2009  7 14 15 45 0.00000 0.07702
2009  7 14 16  0 0.00000 0.08048
2009  7 14 16 15 0.00000 0.08393
2009  7 14 16 30 0.00000 0.08739
2009  7 14 16 45 0.00000 0.09084
2009  7 14 17  0 0.00000 0.08675
2009  7 14 17 15 0.28302 0.08265
2009  7 14 17 30 0.09434 0.07855
2009  7 14 17 45 0.00000 0.07446
2009  7 14 18  0 0.00000 0.07349
2009  7 14 18 15 0.09434 0.07253
2009  7 14 18 30 0.33962 0.07156
2009  7 14 18 45 0.00000 0.07060
2009  7 14 19  0 0.52830 0.06322
2009  7 14 19 15 0.43396 0.05584
2009  7 14 19 30 0.09434 0.04846
2009  7 14 19 45 0.00000 0.04107
2009  7 14 20  0 0.00000 0.04613
2009  7 14 20 15 0.00000 0.05119
2009  7 14 20 30 0.00000 0.05625
2009  7 14 20 45 0.00000 0.06130
2009  7 14 21  0 0.00000 0.06616
2009  7 14 21 15 0.00000 0.07102
2009  7 14 21 30 0.00000 0.07588
2009  7 14 21 45 0.00000 0.08073
2009  7 14 22  0 0.00000 0.07506
2009  7 14 22 15 0.00000 0.06939
2009  7 14 22 30 0.00000 0.06371
2009  7 14 22 45 0.00000 0.05804
2009  7 14 23  0 0.00000 0.04846
2009  7 14 23 15 0.00000 0.03889
2009  7 14 23 30 0.00000 0.02932
2009  7 14 23 45 0.00000 0.01974
2009  7 15  0  0 0.00000 0.01571
2009  7 15  0 15 0.00000 0.01168
2009  7 15  0 30 0.00000 0.00765
2009  7 15  0 45 0.00000 0.00363
2009  7 15  1  0 0.00000 0.00272
2009  7 15  1 15 0.00000 0.00181
2009  7 15  1 30 0.00000 0.00091
2009  7 15  1 45 0.00000 0.00000
2009  7 15  2  0 0.00000 0.00000
2009  7 15  2 15 0.00000 0.00000
2009  7 15  2 30 0.00000 0.00000
2009  7 15  2 45 0.00000 0.00000
2009  7 15  3  0 0.00000 0.00000
2009  7 15  3 15 0.00000 0.00000
2009  7 15  3 30 0.00000 0.00000
2009  7 15  3 45 0.00000 0.00000
2009  7 15  4  0 0.00000 0.00000
2009  7 15  4 15 0.00000 0.00000
2009  7 15  4 30 0.00000 0.00000
2009  7 15  4 45 0.00000 0.00000
2009  7 15  5  0 0.00000 0.00000
2009  7 15  5 15 0.00000 0.00000
2009  7 15  5 30 0.00000 0.00000
2009  7 15  5 45 0.00000 0.00000
2009  7 15  6  0 0.00000 0.00000
2009  7 15  6 15 0.00000 0.00000
2009  7 15  6 30 0.00000 0.00000
2009  7 15  6 45 0.00000 0.00000
2009  7 15  7  0 0.00000 0.00000
2009  7 15  7 15 0.00000 0.00000
2009  7 15  7 30 0.00000 0.00000
2009  7 15  7 45 0.00000 0.00000
2009  7 15  8  0 0.05660 0.00000
2009  7 15  8 15 0.00000 0.00000
2009  7 15  8 30 0.00000 0.00000
2009  7 15  8 45 0.00000 0.00000
2009  7 15  9  0 0.00000 0.00000
2009  7 15  9 15 0.00000 0.00000
2009  7 15  9 30 0.00000 0.00000
2009  7 15  9 45 0.00000 0.00000
2009  7 15 10  0 0.00000 0.00000
2009  7 15 10 15 0.00000 0.00000
2009  7 15 10 30 0.00000 0.00000
2009  7 15 10 45 0.00000 0.00000
2009  7 15 11  0 0.00000 0.00000
2009  7 15 11 15 0.00000 0.00001
2009  7 15 11 30 0.00000 0.00001
2009  7 15 11 45 0.00000 0.00001
2009  7 15 12  0 0.00000 0.00052
2009  7 15 12 15 0.00000 0.00103
2009  7 15 12 30 0.00000 0.00154
2009  7 15 12 45 0.86792 0.00205
2009  7 15 13  0 0.28302 0.00189
2009  7 15 13 15 0.00000 0.00172
2009  7 15 13 30 0.00000 0.00156
2009  7 15 13 45 0.05660 0.00140
2009  7 15 14  0 0.15094 0.00161
2009  7 15 14 15 0.15094 0.00182
2009  7 15 14 30 0.18868 0.00203
2009  7 15 14 45 0.09434 0.00224
2009  7 15 15  0 0.09434 0.00232
2009  7 15 15 15 0.05660 0.00240
2009  7 15 15 30 0.00000 0.00248
2009  7 15 15 45 0.00000 0.00255
2009  7 15 16  0 0.00000 0.00524
2009  7 15 16 15 0.00000 0.00793
2009  7 15 16 30 0.00000 0.01062
2009  7 15 16 45 0.00000 0.01330
2009  7 15 17  0 0.00000 0.01945
2009  7 15 17 15 0.00000 0.02559
2009  7 15 17 30 0.00000 0.03174
2009  7 15 17 45 0.00000 0.03788
2009  7 15 18  0 0.00000 0.04618
2009  7 15 18 15 0.00000 0.05447
2009  7 15 18 30 0.00000 0.06277
2009  7 15 18 45 0.00000 0.07107
2009  7 15 19  0 0.00000 0.07979
2009  7 15 19 15 0.00000 0.08851
2009  7 15 19 30 0.00000 0.09724
2009  7 15 19 45 0.00000 0.10596
2009  7 15 20  0 0.00000 0.10259
2009  7 15 20 15 0.00000 0.09922
2009  7 15 20 30 0.00000 0.09586
2009  7 15 20 45 0.05660 0.09249
2009  7 15 21  0 0.00000 0.08126
2009  7 15 21 15 0.00000 0.07004
2009  7 15 21 30 0.00000 0.05881
2009  7 15 21 45 0.00000 0.04759
2009  7 15 22  0 0.00000 0.04238
2009  7 15 22 15 0.00000 0.03717
2009  7 15 22 30 0.00000 0.03196
2009  7 15 22 45 0.00000 0.02675
2009  7 15 23  0 0.00000 0.02277
2009  7 15 23 15 0.00000 0.01879
2009  7 15 23 30 0.00000 0.01482
2009  7 15 23 45 0.00000 0.01084
2009  7 16  0  0 0.00000 0.00840
2009  7 16  0 15 0.00000 0.00597
2009  7 16  0 30 0.00000 0.00354
